date,oi,nc_long,nc_short,c_long,c_short
2009-06-16,106532,39854,27369,24479,48713
2009-06-23,118077,48252,30829,26865,53808
2009-06-30,114921,47701,30482,26203,51561
2009-07-07,124035,49042,38730,26172,52119
2009-07-14,116686,44406,30507,24948,54646
2009-07-21,143414,66273,31501,24786,79766
2009-07-28,136354,55671,35384,26861,65511
2009-08-04,138237,61443,34337,22984,72454
2009-08-11,130222,46396,29585,27364,63139
2009-08-18,127640,38823,33091,36807,58205
2009-08-25,128651,48251,30080,30702,69127
2009-09-01,128047,42624,33607,38126,63345
2009-09-08,149891,56543,38510,38907,79614
2009-09-15,156349,74562,36790,22673,86212
2009-09-22,162551,76545,38545,30609,91187
2009-09-29,164913,77852,38086,32122,94246
2009-10-06,170878,86229,35184,30059,105599
2009-10-13,166326,79762,36395,30875,96922
2009-10-20,170291,77829,41796,38176,94579
2009-10-27,164798,67843,34974,40621,97333
2009-11-03,161257,64023,41832,44743,86446
2009-11-09,164192,67904,42731,43340,87461
2009-11-17,172325,64268,52312,52687,83939
2009-11-24,173834,70841,52374,53323,89903
2009-12-01,175155,71123,48972,49443,94717
2009-12-08,179294,52035,52546,76017,92315
2009-12-15,132017,42987,59435,39669,40728
2009-12-22,134600,40925,55252,45292,46838
2009-12-29,144152,34132,67929,66911,41361
2010-01-05,156155,37229,73017,75603,46052
2010-01-12,161287,36186,54103,77041,65306
2010-01-19,164501,34186,59468,80493,59772
2010-01-26,184978,33106,72645,107572,66224
2010-02-02,186878,31207,74948,110320,63773
2010-02-09,197457,34867,92019,120004,56636
2010-02-16,196042,34459,93881,119236,55730
2010-02-23,208474,32728,104351,135199,56953
2010-03-02,218803,35894,102664,135287,66049
2010-03-09,243524,32589,107140,169613,88988
2010-03-16,163822,41800,88141,82124,32720
2010-03-23,195287,39953,114870,113860,31884
2010-03-30,223554,35205,120531,147689,49896
2010-04-06,208883,39036,106259,129186,52156
2010-04-13,203199,37157,92621,124881,58998
2010-04-20,208291,33614,105038,130859,54711
2010-04-27,238298,34462,123475,155391,58045
2010-05-04,261076,36675,140077,175841,62928
2010-05-11,287589,39584,153474,197808,73314
2010-05-18,300526,54411,161554,195262,76108
2010-05-25,281966,45630,152366,190207,72954
2010-06-01,275266,45006,138331,176197,79109
2010-06-08,305060,45938,157883,198558,87172
2010-06-15,227632,49526,111886,133605,58614
2010-06-22,224050,41013,111987,139417,58197
2010-06-29,225752,43357,117027,140113,56627
2010-07-06,228333,56316,95225,122675,80214
2010-07-13,225703,56187,83237,123535,88641
2010-07-20,230118,55008,79259,130879,97825
2010-07-27,232193,56622,77961,130508,101249
2010-08-03,236101,60410,67707,127496,116469
2010-08-10,234276,55797,59528,132681,127762
2010-08-17,250090,61324,75951,137257,124115
2010-08-24,245448,54591,76194,142830,118301
2010-08-31,241133,51099,76668,143877,112447
2010-09-07,257788,53156,76855,148315,118728
2010-09-14,170651,54543,64187,67986,58316
2010-09-21,167463,52300,47203,63931,70956
2010-09-28,190039,70638,35308,64109,106549
2010-10-05,197406,72979,24736,66364,122353
2010-10-12,197836,68718,27207,73180,122239
2010-10-19,219761,74855,28107,80283,143118
2010-10-26,209103,70109,29604,79733,130949
2010-11-02,206972,70185,31575,74771,125394
2010-11-09,204528,61477,38194,80065,117860
2010-11-16,195598,54708,46102,82056,99611
2010-11-23,187189,43670,51963,90172,91128
2010-11-30,203930,47264,54512,96865,94867
2010-12-07,198099,32322,47612,115122,92641
